time;V(Net-_D1-K_);V(Net-_U2-+_);
0.0663614;3.96896;0.419182;
0.0663814;3.96737;0.334941;
0.0664014;3.96579;0.250866;
0.0664214;3.9642;0.166961;
0.0664414;3.96262;0.0832215;
0.0664614;3.96103;-0.000348174;
0.0664814;3.95945;-0.0837534;
0.0665014;3.95786;-0.16699;
0.0665214;3.95628;-0.250062;
0.0665414;3.9547;-0.332966;
0.0665614;3.95312;-0.415706;
0.0665814;3.95154;-0.498279;
0.0666014;3.94996;-0.580689;
0.0666214;3.94838;-0.662933;
0.0666414;3.9468;-0.745014;
0.0666614;3.94522;-0.826929;
0.0666814;3.94364;-0.908682;
0.0667014;3.94206;-0.99027;
0.0667214;3.94049;-1.0717;
0.0667414;3.93891;-1.15296;
0.0667614;3.93734;-1.23406;
0.0667814;3.93576;-1.315;
0.0668014;3.93419;-1.39578;
0.0668214;3.93261;-1.47639;
0.0668414;3.93104;-1.55685;
0.0668614;3.92947;-1.63714;
0.0668814;3.9279;-1.71727;
0.0669014;3.92633;-1.79725;
0.0669214;3.92476;-1.87706;
0.0669414;3.92319;-1.95672;
0.0669614;3.92162;-2.03621;
0.0669814;3.92005;-2.11555;
0.067001;3.91851;-2.19314;
0.0670011;3.91851;-2.19419;
0.0670013;3.91849;-2.19595;
0.0670017;3.91846;-2.19783;
0.067002;3.91844;-2.19806;
0.0670021;3.91843;-2.1974;
0.0670022;3.91842;-2.19618;
0.0670026;3.91839;-2.1942;
0.0670032;3.91834;-2.19101;
0.0670045;3.91824;-2.18535;
0.067007;3.91804;-2.17417;
0.0670122;3.91764;-2.15177;
0.0670224;3.91684;-2.10704;
0.0670424;3.91527;-2.0198;
0.0670624;3.9137;-1.93273;
0.0670824;3.91214;-1.84583;
0.0671024;3.91057;-1.75912;
0.0671224;3.90901;-1.67257;
0.0671424;3.90745;-1.5862;
0.0671624;3.90589;-1.49999;
0.0671824;3.90432;-1.41397;
0.0672024;3.90276;-1.32811;
0.0672224;3.9012;-1.24242;
0.0672424;3.89964;-1.15691;
0.0672624;3.89808;-1.07157;
0.0672824;3.89652;-0.98639;
0.0673024;3.89496;-0.90139;
0.0673224;3.89341;-0.816555;
0.0673424;3.89185;-0.731893;
0.0673624;3.89029;-0.647397;
0.0673824;3.88874;-0.563073;
0.0674024;3.88718;-0.478915;
0.0674224;3.88563;-0.394927;
0.0674424;3.88407;-0.311105;
0.0674624;3.88252;-0.227453;
0.0674824;3.88097;-0.143965;
0.0675024;3.87942;-0.0606465;
0.0675224;3.87786;0.0225076;
0.0675424;3.87631;0.105494;
0.0675624;3.87476;0.188316;
0.0675824;3.87321;0.27097;
0.0676024;3.87166;0.353462;
0.0676224;3.87012;0.435786;
0.0676424;3.86857;0.517948;
0.0676624;3.86702;0.599945;
0.0676824;3.86547;0.681778;
0.0677024;3.86393;0.763447;
0.0677224;3.86238;0.844954;
0.0677424;3.86084;0.926297;
0.0677624;3.85929;1.00748;
0.0677824;3.85775;1.0885;
0.0678024;3.85621;1.16935;
0.0678224;3.85467;1.25005;
0.0678424;3.85312;1.33058;
0.0678624;3.85158;1.41096;
0.0678824;3.85004;1.49117;
0.0679024;3.8485;1.57122;
0.0679224;3.84696;1.65111;
0.0679424;3.84543;1.73085;
0.0679624;3.84389;1.81042;
0.0679824;3.84235;1.88983;
0.068;3.841;1.95959;
0.0680001;3.84099;1.96063;
0.0680003;3.84098;1.96239;
0.0680007;3.84095;1.96428;
0.068001;3.84092;1.96451;
0.0680011;3.84092;1.96385;
0.0680012;3.8409;1.96264;
0.0680016;3.84088;1.96065;
0.0680022;3.84083;1.95746;
0.0680035;3.84073;1.95181;
0.068006;3.84053;1.94064;
0.0680112;3.84014;1.91827;
0.0680214;3.83936;1.87359;
0.0680414;3.83782;1.78644;
0.0680614;3.83629;1.69947;
0.0680814;3.83475;1.61266;
0.0681014;3.83322;1.52604;
0.0681214;3.83168;1.43958;
0.0681414;3.83015;1.3533;
0.0681614;3.82862;1.26719;
0.0681814;3.82709;1.18126;
0.0682014;3.82556;1.09549;
0.0682214;3.82403;1.0099;
0.0682414;3.8225;0.924473;
0.0682614;3.82097;0.839224;
0.0682814;3.81944;0.75414;
0.0683014;3.81792;0.669231;
0.0683214;3.81639;0.584487;
0.0683414;3.81486;0.499916;
0.0683614;3.81334;0.41551;
0.0683814;3.81181;0.331277;
0.0684014;3.81029;0.247209;
0.0684214;3.80876;0.163312;
0.0684414;3.80724;0.0795793;
0.0684614;3.80572;-0.00398307;
0.0684814;3.8042;-0.087381;
0.0685014;3.80267;-0.17061;
0.0685214;3.80115;-0.253675;
0.0685414;3.79963;-0.336572;
0.0685614;3.79811;-0.419305;
0.0685814;3.79659;-0.501871;
0.0686014;3.79508;-0.584273;
0.0686214;3.79356;-0.66651;
0.0686414;3.79204;-0.748584;
0.0686614;3.79052;-0.830492;
0.0686814;3.78901;-0.912238;
0.0687014;3.78749;-0.993819;
0.0687214;3.78598;-1.07524;
0.0687414;3.78446;-1.15649;
0.0687614;3.78295;-1.23759;
0.0687814;3.78144;-1.31852;
0.0688014;3.77993;-1.39929;
0.0688214;3.77841;-1.4799;
0.0688414;3.7769;-1.56035;
0.0688614;3.77539;-1.64063;
0.0688814;3.77388;-1.72076;
0.0689014;3.77237;-1.80073;
0.0689214;3.77087;-1.88053;
0.0689414;3.76936;-1.96018;
0.0689614;3.76785;-2.03967;
0.0689814;3.76634;-2.119;
0.069001;3.76487;-2.19659;
0.0690011;3.76486;-2.19763;
0.0690013;3.76484;-2.19939;
0.0690017;3.76481;-2.20127;
0.069002;3.76479;-2.2015;
0.0690021;3.76479;-2.20084;
0.0690022;3.76477;-2.19963;
0.0690026;3.76475;-2.19764;
0.0690032;3.7647;-2.19445;
0.0690045;3.7646;-2.18879;
0.069007;3.76441;-2.17761;
0.0690122;3.76403;-2.15521;
0.0690224;3.76326;-2.11048;
0.0690424;3.76175;-2.02323;
0.0690624;3.76025;-1.93616;
0.0690824;3.75874;-1.84925;
0.0691024;3.75724;-1.76253;
0.0691224;3.75574;-1.67597;
0.0691424;3.75423;-1.58959;
0.0691624;3.75273;-1.50338;
0.0691824;3.75123;-1.41735;
0.0692024;3.74973;-1.33148;
0.0692224;3.74823;-1.24579;
0.0692424;3.74673;-1.16027;
0.0692624;3.74524;-1.07492;
0.0692824;3.74374;-0.989739;
0.0693024;3.74224;-0.904732;
0.0693224;3.74074;-0.81989;
0.0693424;3.73925;-0.735222;
0.0693624;3.73775;-0.650719;
0.0693824;3.73626;-0.566388;
0.0694024;3.73476;-0.482223;
0.0694224;3.73327;-0.398229;
0.0694424;3.73178;-0.3144;
0.0694624;3.73028;-0.230741;
0.0694824;3.72879;-0.147247;
0.0695024;3.7273;-0.063922;
0.0695224;3.72581;0.0192386;
0.0695424;3.72432;0.102231;
0.0695624;3.72283;0.18506;
0.0695824;3.72134;0.267721;
0.0696024;3.71985;0.350219;
0.0696224;3.71837;0.43255;
0.0696424;3.71688;0.514718;
0.0696624;3.71539;0.596721;
0.0696824;3.71391;0.678561;
0.0697024;3.71242;0.760237;
0.0697224;3.71094;0.84175;
0.0697424;3.70945;0.923099;
0.0697624;3.70797;1.00429;
0.0697824;3.70649;1.08531;
0.0698024;3.705;1.16618;
0.0698224;3.70352;1.24688;
0.0698424;3.70204;1.32742;
0.0698624;3.70056;1.4078;
0.0698824;3.69908;1.48802;
0.0699024;3.6976;1.56807;
0.0699224;3.69612;1.64797;
0.0699424;3.69465;1.72771;
0.0699624;3.69317;1.80729;
0.0699824;3.69169;1.88671;
0.07;3.69039;1.95647;
0.0700001;3.69038;1.95752;
0.0700003;3.69037;1.95928;
0.0700007;3.69034;1.96116;
0.070001;3.69032;1.96139;
0.0700011;3.69031;1.96073;
0.0700012;3.6903;1.95952;
0.0700016;3.69028;1.95753;
0.0700022;3.69023;1.95435;
0.0700035;3.69013;1.94869;
0.070006;3.68995;1.93753;
0.0700112;3.68957;1.91516;
0.0700214;3.68881;1.87048;
0.0700414;3.68734;1.78333;
0.0700614;3.68586;1.69637;
0.0700814;3.68439;1.60957;
0.0701014;3.68291;1.52295;
0.0701214;3.68144;1.4365;
0.0701414;3.67997;1.35023;
0.0701614;3.6785;1.26412;
0.0701814;3.67703;1.1782;
0.0702014;3.67556;1.09244;
0.0702214;3.67409;1.00685;
0.0702414;3.67262;0.921431;
0.0702614;3.67115;0.836188;
0.0702814;3.66968;0.75111;
0.0703014;3.66821;0.666207;
0.0703214;3.66675;0.581469;
0.0703414;3.66528;0.496904;
0.0703614;3.66381;0.412505;
0.0703814;3.66235;0.328277;
0.0704014;3.66088;0.244215;
0.0704214;3.65942;0.160324;
0.0704414;3.65796;0.0765974;
0.0704614;3.65649;-0.00695902;
0.0704814;3.65503;-0.090351;
0.0705014;3.65357;-0.173574;
0.0705214;3.65211;-0.256633;
0.0705414;3.65065;-0.339524;
0.0705614;3.64919;-0.422251;
0.0705814;3.64773;-0.504811;
0.0706014;3.64627;-0.587208;
0.0706214;3.64481;-0.669439;
0.0706414;3.64335;-0.751506;
0.0706614;3.6419;-0.833409;
0.0706814;3.64044;-0.915149;
0.0707014;3.63898;-0.996724;
0.0707214;3.63753;-1.07814;
0.0707414;3.63607;-1.15939;
0.0707614;3.63462;-1.24048;
0.0707814;3.63317;-1.3214;
0.0708014;3.63171;-1.40217;
0.0708214;3.63026;-1.48277;
0.0708414;3.62881;-1.56321;
0.0708614;3.62736;-1.64349;
0.0708814;3.62591;-1.72361;
0.0709014;3.62446;-1.80357;
0.0709214;3.62301;-1.88337;
0.0709414;3.62156;-1.96302;
0.0709614;3.62011;-2.0425;
0.0709814;3.61866;-2.12182;
0.071001;3.61724;-2.19941;
0.0710011;3.61724;-2.20045;
0.0710013;3.61722;-2.20221;
0.0710017;3.61719;-2.20409;
0.071002;3.61717;-2.20432;
0.0710021;3.61717;-2.20366;
0.0710022;3.61715;-2.20245;
0.0710026;3.61713;-2.20046;
0.0710032;3.61709;-2.19727;
0.0710045;3.61699;-2.19161;
0.071007;3.61681;-2.18043;
0.0710122;3.61644;-2.15803;
0.0710224;3.6157;-2.11329;
0.0710424;3.61425;-2.02603;
0.0710624;3.61281;-1.93896;
0.0710824;3.61136;-1.85205;
0.0711024;3.60992;-1.76532;
0.0711224;3.60847;-1.67876;
0.0711424;3.60703;-1.59237;
0.0711624;3.60559;-1.50616;
0.0711824;3.60415;-1.42012;
0.0712024;3.6027;-1.33425;
0.0712224;3.60126;-1.24855;
0.0712424;3.59982;-1.16302;
0.0712624;3.59838;-1.07767;
0.0712824;3.59694;-0.99248;
0.0713024;3.59551;-0.907467;
0.0713224;3.59407;-0.82262;
0.0713424;3.59263;-0.737947;
0.0713624;3.59119;-0.653438;
0.0713824;3.58976;-0.569102;
0.0714024;3.58832;-0.484932;
0.0714224;3.58689;-0.400932;
0.0714424;3.58545;-0.317098;
0.0714624;3.58402;-0.233434;
0.0714824;3.58258;-0.149934;
0.0715024;3.58115;-0.0666037;
0.0715224;3.57972;0.0165623;
0.0715424;3.57829;0.0995601;
0.0715624;3.57686;0.182394;
0.0715824;3.57543;0.265061;
0.0716024;3.574;0.347564;
0.0716224;3.57257;0.4299;
0.0716424;3.57114;0.512074;
0.0716624;3.56971;0.594082;
0.0716824;3.56828;0.675927;
0.0717024;3.56686;0.757608;
0.0717224;3.56543;0.839127;
0.0717424;3.564;0.920481;
0.0717624;3.56258;1.00167;
0.0717824;3.56115;1.0827;
0.0718024;3.55973;1.16357;
0.0718224;3.55831;1.24428;
0.0718424;3.55688;1.32483;
0.0718624;3.55546;1.40521;
0.0718824;3.55404;1.48543;
0.0719024;3.55262;1.5655;
0.0719224;3.5512;1.6454;
0.0719424;3.54978;1.72515;
0.0719624;3.54836;1.80473;
0.0719824;3.54694;1.88416;
0.072;3.54569;1.95392;
0.0720001;3.54568;1.95496;
0.0720003;3.54567;1.95673;
0.0720007;3.54564;1.95861;
0.072001;3.54562;1.95884;
0.0720011;3.54561;1.95818;
0.0720012;3.5456;1.95697;
0.0720016;3.54558;1.95498;
0.0720022;3.54553;1.9518;
0.0720035;3.54544;1.94614;
0.072006;3.54526;1.93498;
0.0720112;3.5449;1.91261;
0.0720214;3.54417;1.86794;
0.0720414;3.54275;1.78079;
0.0720614;3.54134;1.69383;
0.0720814;3.53992;1.60704;
0.0721014;3.53851;1.52043;
0.0721214;3.53709;1.43398;
0.0721414;3.53568;1.34772;
0.0721614;3.53426;1.26161;
0.0721814;3.53285;1.17569;
0.0722014;3.53144;1.08993;
0.0722214;3.53002;1.00436;
0.0722414;3.52861;0.91894;
0.0722614;3.5272;0.833702;
0.0722814;3.52579;0.748629;
0.0723014;3.52438;0.663731;
0.0723214;3.52297;0.578998;
0.0723414;3.52156;0.494438;
0.0723614;3.52015;0.410044;
0.0723814;3.51875;0.325821;
0.0724014;3.51734;0.241764;
0.0724214;3.51593;0.157878;
0.0724414;3.51453;0.0741561;
0.0724614;3.51312;-0.00939548;
0.0724814;3.51172;-0.0927826;
0.0725014;3.51031;-0.176001;
0.0725214;3.50891;-0.259055;
0.0725414;3.5075;-0.341941;
0.0725614;3.5061;-0.424663;
0.0725814;3.5047;-0.507219;
0.0726014;3.5033;-0.589611;
0.0726214;3.5019;-0.671837;
0.0726414;3.5005;-0.753899;
0.0726614;3.4991;-0.835797;
0.0726814;3.4977;-0.917532;
0.0727014;3.4963;-0.999103;
0.0727214;3.4949;-1.08051;
0.0727414;3.4935;-1.16176;
0.0727614;3.4921;-1.24284;
0.0727814;3.49071;-1.32376;
0.0728014;3.48931;-1.40452;
0.0728214;3.48792;-1.48512;
0.0728414;3.48652;-1.56556;
0.0728614;3.48513;-1.64583;
0.0728814;3.48373;-1.72595;
0.0729014;3.48234;-1.80591;
0.0729214;3.48095;-1.8857;
0.0729414;3.47956;-1.96534;
0.0729614;3.47816;-2.04482;
0.0729814;3.47677;-2.12413;
0.073001;3.47541;-2.20171;
0.0730011;3.4754;-2.20276;
0.0730013;3.47539;-2.20452;
0.0730017;3.47536;-2.2064;
0.073002;3.47534;-2.20663;
0.0730021;3.47534;-2.20597;
0.0730022;3.47532;-2.20475;
0.0730026;3.4753;-2.20277;
0.0730032;3.47526;-2.19958;
0.0730045;3.47517;-2.19392;
0.073007;3.47499;-2.18273;
0.0730122;3.47464;-2.16033;
0.0730224;3.47392;-2.1156;
0.0730424;3.47253;-2.02833;
0.0730624;3.47115;-1.94125;
0.0730824;3.46976;-1.85434;
0.0731024;3.46837;-1.76761;
0.0731224;3.46698;-1.68104;
0.0731424;3.4656;-1.59465;
0.0731624;3.46421;-1.50843;
0.0731824;3.46282;-1.42239;
0.0732024;3.46144;-1.33651;
0.0732224;3.46006;-1.25081;
0.0732424;3.45867;-1.16527;
0.0732624;3.45729;-1.07992;
0.0732824;3.45591;-0.994724;
0.0733024;3.45452;-0.909707;
0.0733224;3.45314;-0.824855;
0.0733424;3.45176;-0.740177;
0.0733624;3.45038;-0.655665;
0.0733824;3.449;-0.571324;
0.0734024;3.44762;-0.487149;
0.0734224;3.44624;-0.403145;
0.0734424;3.44486;-0.319307;
0.0734624;3.44349;-0.235638;
0.0734824;3.44211;-0.152134;
0.0735024;3.44073;-0.0687993;
0.0735224;3.43936;0.0143711;
0.0735424;3.43798;0.0973733;
0.0735624;3.43661;0.180212;
0.0735824;3.43523;0.262883;
0.0736024;3.43386;0.34539;
0.0736224;3.43249;0.427731;
0.0736424;3.43111;0.509909;
0.0736624;3.42974;0.591921;
0.0736824;3.42837;0.673771;
0.0737024;3.427;0.755456;
0.0737224;3.42563;0.836979;
0.0737424;3.42426;0.918338;
0.0737624;3.42289;0.999535;
0.0737824;3.42152;1.08057;
0.0738024;3.42015;1.16144;
0.0738224;3.41878;1.24215;
0.0738424;3.41742;1.3227;
0.0738624;3.41605;1.40309;
0.0738824;3.41468;1.48332;
0.0739024;3.41332;1.56339;
0.0739224;3.41195;1.6433;
0.0739424;3.41059;1.72304;
0.0739624;3.40922;1.80263;
0.0739824;3.40786;1.88206;
0.074;3.40666;1.95183;
0.0740001;3.40665;1.95288;
0.0740003;3.40664;1.95464;
0.0740007;3.40661;1.95652;
0.074001;3.40659;1.95675;
0.0740011;3.40659;1.95609;
0.0740012;3.40658;1.95488;
0.0740016;3.40655;1.95289;
0.0740022;3.40651;1.94971;
0.0740035;3.40642;1.94406;
0.074006;3.40625;1.93289;
0.0740112;3.4059;1.91052;
0.0740214;3.4052;1.86585;
0.0740414;3.40384;1.77871;
0.0740614;3.40248;1.69176;
0.0740814;3.40112;1.60497;
0.0741014;3.39976;1.51836;
0.0741214;3.3984;1.43192;
0.0741414;3.39704;1.34566;
0.0741614;3.39568;1.25956;
0.0741814;3.39432;1.17364;
0.0742014;3.39297;1.08789;
0.0742214;3.39161;1.00231;
0.0742414;3.39025;0.916901;
0.0742614;3.3889;0.831667;
0.0742814;3.38754;0.746598;
0.0743014;3.38619;0.661704;
0.0743214;3.38483;0.576975;
0.0743414;3.38348;0.492419;
0.0743614;3.38213;0.408029;
0.0743814;3.38077;0.323811;
0.0744014;3.37942;0.239757;
0.0744214;3.37807;0.155875;
0.0744414;3.37672;0.0721573;
0.0744614;3.37537;-0.0113902;
0.0744814;3.37402;-0.0947734;
0.0745014;3.37267;-0.177988;
0.0745214;3.37132;-0.261038;
0.0745414;3.36997;-0.34392;
0.0745614;3.36863;-0.426638;
0.0745814;3.36728;-0.50919;
0.0746014;3.36593;-0.591578;
0.0746214;3.36459;-0.6738;
0.0746414;3.36324;-0.755859;
0.0746614;3.36189;-0.837752;
0.0746814;3.36055;-0.919484;
0.0747014;3.35921;-1.00105;
0.0747214;3.35786;-1.08246;
0.0747414;3.35652;-1.1637;
0.0747614;3.35518;-1.24478;
0.0747814;3.35384;-1.32569;
0.0748014;3.35249;-1.40645;
0.0748214;3.35115;-1.48704;
0.0748414;3.34981;-1.56748;
0.0748614;3.34847;-1.64775;
0.0748814;3.34713;-1.72786;
0.0749014;3.3458;-1.80781;
0.0749214;3.34446;-1.88761;
0.0749414;3.34312;-1.96724;
0.0749614;3.34178;-2.04671;
0.0749814;3.34045;-2.12603;
0.075001;3.33914;-2.2036;
0.0750011;3.33913;-2.20465;
0.0750013;3.33912;-2.20641;
0.0750017;3.33909;-2.20829;
0.075002;3.33907;-2.20852;
0.0750021;3.33907;-2.20786;
0.0750022;3.33906;-2.20664;
0.0750026;3.33903;-2.20466;
0.0750032;3.33899;-2.20147;
0.0750045;3.33891;-2.19581;
0.075007;3.33873;-2.18462;
0.0750122;3.33839;-2.16222;
0.0750224;3.33771;-2.11748;
0.0750424;3.33637;-2.03021;
0.0750624;3.33504;-1.94313;
0.0750824;3.33371;-1.85621;
0.0751024;3.33237;-1.76948;
0.0751224;3.33104;-1.6829;
0.0751424;3.32971;-1.59651;
0.0751624;3.32838;-1.51029;
0.0751824;3.32705;-1.42424;
0.0752024;3.32572;-1.33836;
0.0752224;3.32439;-1.25266;
0.0752424;3.32306;-1.16712;
0.0752624;3.32173;-1.08176;
0.0752824;3.3204;-0.996562;
0.0753024;3.31907;-0.911541;
0.0753224;3.31774;-0.826686;
0.0753424;3.31642;-0.742004;
0.0753624;3.31509;-0.657488;
0.0753824;3.31376;-0.573144;
0.0754024;3.31244;-0.488965;
0.0754224;3.31111;-0.404957;
0.0754424;3.30979;-0.321115;
0.0754624;3.30847;-0.237443;
0.0754824;3.30714;-0.153935;
0.0755024;3.30582;-0.0705968;
0.0755224;3.3045;0.0125772;
0.0755424;3.30318;0.095583;
0.0755624;3.30186;0.178425;
0.0755824;3.30054;0.261099;
0.0756024;3.29922;0.34361;
0.0756224;3.2979;0.425955;
0.0756424;3.29658;0.508136;
0.0756624;3.29526;0.590152;
0.0756824;3.29394;0.672005;
0.0757024;3.29262;0.753694;
0.0757224;3.29131;0.83522;
0.0757424;3.28999;0.916583;
0.0757624;3.28868;0.997784;
0.0757824;3.28736;1.07882;
0.0758024;3.28605;1.1597;
0.0758224;3.28473;1.24041;
0.0758424;3.28342;1.32097;
0.0758624;3.2821;1.40136;
0.0758824;3.28079;1.48159;
0.0759024;3.27948;1.56166;
0.0759224;3.27817;1.64157;
0.0759424;3.27686;1.72132;
0.0759624;3.27555;1.80092;
0.0759824;3.27424;1.88035;
0.076;3.27308;1.95012;
0.0760001;3.27308;1.95117;
0.0760003;3.27306;1.95293;
0.0760007;3.27304;1.95481;
0.076001;3.27302;1.95504;
0.0760011;3.27301;1.95438;
0.0760012;3.273;1.95317;
0.0760016;3.27298;1.95118;
0.0760022;3.27294;1.948;
0.0760035;3.27286;1.94235;
0.076006;3.27269;1.93118;
0.0760112;3.27235;1.90881;
0.0760214;3.27168;1.86414;
0.0760414;3.27038;1.77701;
0.0760614;3.26907;1.69006;
0.0760814;3.26776;1.60327;
0.0761014;3.26645;1.51667;
0.0761214;3.26515;1.43023;
0.0761414;3.26384;1.34397;
0.0761614;3.26254;1.25788;
0.0761814;3.26123;1.17196;
0.0762014;3.25993;1.08621;
0.0762214;3.25862;1.00064;
0.0762414;3.25732;0.915232;
0.0762614;3.25602;0.830001;
0.0762814;3.25472;0.744935;
0.0763014;3.25341;0.660045;
0.0763214;3.25211;0.575319;
0.0763414;3.25081;0.490767;
0.0763614;3.24951;0.406379;
0.0763814;3.24821;0.322164;
0.0764014;3.24691;0.238114;
0.0764214;3.24561;0.154235;
0.0764414;3.24432;0.0705209;
0.0764614;3.24302;-0.0130234;
0.0764814;3.24172;-0.0964033;
0.0765014;3.24043;-0.179614;
0.0765214;3.23913;-0.262661;
0.0765414;3.23783;-0.34554;
0.0765614;3.23654;-0.428255;
0.0765814;3.23525;-0.510803;
0.0766014;3.23395;-0.593188;
0.0766214;3.23266;-0.675407;
0.0766414;3.23137;-0.757463;
0.0766614;3.23007;-0.839353;
0.0766814;3.22878;-0.921081;
0.0767014;3.22749;-1.00265;
0.0767214;3.2262;-1.08405;
0.0767414;3.22491;-1.16528;
0.0767614;3.22362;-1.24636;
0.0767814;3.22233;-1.32728;
0.0768014;3.22104;-1.40803;
0.0768214;3.21975;-1.48862;
0.0768414;3.21847;-1.56905;
0.0768614;3.21718;-1.64932;
0.0768814;3.21589;-1.72943;
0.0769014;3.21461;-1.80938;
0.0769214;3.21332;-1.88917;
0.0769414;3.21204;-1.9688;
0.0769614;3.21075;-2.04827;
0.0769814;3.20947;-2.12758;
0.077001;3.20821;-2.20515;
0.0770011;3.2082;-2.2062;
0.0770013;3.20819;-2.20796;
0.0770017;3.20816;-2.20984;
0.077002;3.20814;-2.21007;
0.0770021;3.20814;-2.20941;
0.0770022;3.20813;-2.20819;
0.0770026;3.20811;-2.2062;
0.0770032;3.20807;-2.20301;
0.0770045;3.20799;-2.19735;
0.077007;3.20782;-2.18617;
0.0770122;3.20749;-2.16377;
0.0770224;3.20684;-2.11903;
0.0770424;3.20555;-2.03176;
0.0770624;3.20427;-1.94467;
0.0770824;3.20299;-1.85775;
0.0771024;3.20171;-1.77101;
0.0771224;3.20043;-1.68443;
0.0771424;3.19915;-1.59804;
0.0771624;3.19787;-1.51181;
0.0771824;3.19659;-1.42576;
0.0772024;3.19531;-1.33988;
0.0772224;3.19403;-1.25417;
0.0772424;3.19276;-1.16863;
0.0772624;3.19148;-1.08327;
0.0772824;3.1902;-0.998066;
0.0773024;3.18893;-0.913043;
0.0773224;3.18765;-0.828184;
0.0773424;3.18638;-0.743499;
0.0773624;3.1851;-0.65898;
0.0773824;3.18383;-0.574633;
0.0774024;3.18256;-0.490451;
0.0774224;3.18128;-0.406441;
0.0774424;3.18001;-0.322596;
0.0774624;3.17874;-0.23892;
0.0774824;3.17747;-0.15541;
0.0775024;3.1762;-0.0720685;
0.0775224;3.17493;0.0111084;
0.0775424;3.17366;0.0941172;
0.0775624;3.17239;0.176962;
0.0775824;3.17112;0.259639;
0.0776024;3.16985;0.342153;
0.0776224;3.16858;0.424501;
0.0776424;3.16732;0.506685;
0.0776624;3.16605;0.588704;
0.0776824;3.16478;0.67056;
0.0777024;3.16352;0.752251;
0.0777224;3.16225;0.833781;
0.0777424;3.16099;0.915146;
0.0777624;3.15972;0.99635;
0.0777824;3.15846;1.07739;
0.0778024;3.1572;1.15827;
0.0778224;3.15594;1.23899;
0.0778424;3.15467;1.31954;
0.0778624;3.15341;1.39994;
0.0778824;3.15215;1.48017;
0.0779024;3.15089;1.56025;
0.0779224;3.14963;1.64016;
0.0779424;3.14837;1.71992;
0.0779624;3.14711;1.79951;
0.0779824;3.14585;1.87895;
0.078;3.14475;1.94872;
0.0780001;3.14474;1.94977;
0.0780003;3.14473;1.95153;
0.0780007;3.1447;1.95341;
0.078001;3.14468;1.95364;
0.0780011;3.14468;1.95298;
0.0780012;3.14467;1.95177;
0.0780016;3.14465;1.94978;
0.0780022;3.14461;1.9466;
0.0780035;3.14453;1.94095;
0.078006;3.14437;1.92978;
0.0780112;3.14404;1.90742;
0.0780214;3.1434;1.86275;
0.0780414;3.14214;1.77561;
0.0780614;3.14089;1.68867;
0.0780814;3.13963;1.60188;
0.0781014;3.13837;1.51528;
0.0781214;3.13712;1.42884;
0.0781414;3.13586;1.34259;
0.0781614;3.13461;1.2565;
0.0781814;3.13336;1.17059;
0.0782014;3.1321;1.08484;
0.0782214;3.13085;0.99927;
0.0782414;3.1296;0.913865;
0.0782614;3.12835;0.828637;
0.0782814;3.1271;0.743574;
0.0783014;3.12585;0.658686;
0.0783214;3.1246;0.573963;
0.0783414;3.12335;0.489413;
0.0783614;3.1221;0.405029;
0.0783814;3.12085;0.320816;
0.0784014;3.1196;0.236769;
0.0784214;3.11835;0.152893;
0.0784414;3.11711;0.0691811;
0.0784614;3.11586;-0.0143605;
0.0784814;3.11461;-0.0977377;
0.0785014;3.11337;-0.180946;
0.0785214;3.11212;-0.26399;
0.0785414;3.11088;-0.346866;
0.0785614;3.10963;-0.429579;
0.0785814;3.10839;-0.512124;
0.0786014;3.10715;-0.594507;
0.0786214;3.1059;-0.676723;
0.0786414;3.10466;-0.758776;
0.0786614;3.10342;-0.840664;
0.0786814;3.10218;-0.922389;
0.0787014;3.10094;-1.00395;
0.0787214;3.0997;-1.08535;
0.0787414;3.09846;-1.16659;
0.0787614;3.09722;-1.24766;
0.0787814;3.09598;-1.32857;
0.0788014;3.09474;-1.40932;
0.0788214;3.09351;-1.48991;
0.0788414;3.09227;-1.57034;
0.0788614;3.09103;-1.6506;
0.0788814;3.0898;-1.73071;
0.0789014;3.08856;-1.81066;
0.0789214;3.08732;-1.89044;
0.0789414;3.08609;-1.97007;
0.0789614;3.08486;-2.04954;
0.0789814;3.08362;-2.12885;
0.079001;3.08241;-2.20642;
0.0790011;3.08241;-2.20746;
0.0790013;3.0824;-2.20922;
0.0790017;3.08237;-2.2111;
0.079002;3.08235;-2.21133;
0.0790021;3.08235;-2.21067;
0.0790022;3.08234;-2.20946;
0.0790026;3.08232;-2.20747;
0.0790032;3.08228;-2.20428;
0.0790045;3.0822;-2.19862;
0.079007;3.08204;-2.18744;
0.0790122;3.08173;-2.16503;
0.0790224;3.08109;-2.12029;
0.0790424;3.07986;-2.03302;
0.0790624;3.07863;-1.94593;
0.0790824;3.0774;-1.859;
0.0791024;3.07617;-1.77226;
0.0791224;3.07494;-1.68568;
0.0791424;3.07371;-1.59929;
0.0791624;3.07248;-1.51306;
0.0791824;3.07125;-1.42701;
0.0792024;3.07002;-1.34112;
0.0792224;3.06879;-1.25541;
0.0792424;3.06757;-1.16987;
0.0792624;3.06634;-1.0845;
0.0792824;3.06511;-0.999298;
0.0793024;3.06389;-0.914272;
0.0793224;3.06266;-0.829411;
0.0793424;3.06144;-0.744724;
0.0793624;3.06021;-0.660202;
0.0793824;3.05899;-0.575853;
0.0794024;3.05777;-0.491668;
0.0794224;3.05654;-0.407656;
